Unnamed: 0,title,artist,lyrics
651,Cristo de Palacagüina,Amparo Ochoa,"por el cerro de la iguana montaña adentro
de la cegobia
se oyo un resplandor extraño
como una aurora de media noche
los maizales se prendieron
los quiebraplatas se estremecieron
llovio luz por muyugalpa por telpaneca
por chichigalpa
coro
cristo ya nació en palacaguina
de chepe pavón pavon pavon y una tal maría
ella va a planchar muy humildemente
la ropa que goza la mujer hermosa del terrateniente
la gente para mirarlo se rejuntaron en molote
y el indio joaquin le trajo quesillo en trenza de nagarote
en vez de oro incienso y mirra
le regalaron segun yo supe
cajetita de diriomo y hasta buñuelos de guadalupe
coro
josé pobre jornalero se mecateya todito el dia
lo tiene con reumatismo el tequio de la carpinteria
maria sueña que el hijo igual que el taita sea carpintero
pero el zipotillo piensa mañana quiero ser guerrillero
coro"
652,Cristo Te Amo Renuevame,Los Hermanos Medina,"cristo te amo mi vida entrego a ti
aleluya te amo
tú eres mi rey y señor
abba padre te amo
tú eres mi rey y señor
renuévame
dame un nuevo corazón
hoy mi vida entrego a ti
renueva mi espíritu
aquí estoy señor ante tu presencia
tal y como soy
me presento a ti
renuévame
dame un nuevo corazón
hoy mi vida entrego a ti
renueva mi espíritu
aleluya te amo
tú eres mi rey y señor
abba padre te amo
tú eres mi rey y señor
tú eres mi rey y señor"
653,Cruz de Madera,Ramón Ayala Y Sus Bravos Del Norte,"una cruz de madera de la más corriente
esto es lo que pido cuando yo me muera
yo no quiero lujos ni mesas de adobes
no quiero una caja que valga millones
lo único que quiero es que canten canciones
que sea una gran fiesta la muerte de un pobre
yo no quiero llantos
yo no quiero penas
no quiero tristeza
yo no quiero nada
lo único que quiero es
allá en mi velorio
una serenata
por la madrugada
cuando ya mi cuerpo esté junto a la tumba
lo único que pido como despedida
en las cuatro esquinas de mi sepultura
como agua bendita que rieguen tequila
yo no quiero llantos
yo no quiero penas
no quiero tristeza
yo no quiero nada
lo único que quiero es
allá en mi velorio
una serenata
por la madrugada"
654,Cruz de Marijuana,Exterminador,"cuando me muera levanten
una cruz de marihuana
con diez botellas de vino
y cien barajas clavadas
al fin que fue mi destino
andar en las sendas malas
en mi caja de la fina
mis metrallas
de tesoro
gocé todito en la vida
joyas mujeres y oro
yo soy narcotraficante
se la rifa por el polvo
sobre mi tumba levanten
una cruz de marihuana
no quiero llanto ni rezo
tampoco tierra sagrada
que me entierren en la sierra
con leones
de mi manada
y ahí le voy compa
uah
que esa cruz de marihuana la rieguen
finos licores
siete días a la semana
y que me toquen mis sones
con la música norteña
ahí canten mis canciones
que en mi memoria la escriban
con llanto de amapola
y que con balas se diga
la fama de mi pistola
para gallos en mi tierra
la sierra fue nuestra gloria
sobre mi tumba levanten
una cruz de marihuana
no quiero llanto ni rezo
tampoco tierra sagrada
que me entierren en la sierra
con leones
de mi manada"
655,Cruz de Mezquite,Estrellas de Tuzantla,"si me sorprende la muerte
y me les voy de esta vida
que me entierren en mi pueblo
junto a mi madre querida
y la gente que me quiere
no llore mi despedida
que me entierren con huaraches
con canciones y corridos
que me despidan contentos
les pido yo a mis amigos
hagan brindar por mi muerte
compren botellas de vino
no quiero flores ni azares
tampoco el cura de santo
solo una cruz de mezquite
que al cabo no es para tanto
les dejare mi fortuna
pa que la vayan gastando
los amores que yo tuve
no lloren cuando los deje
en esta vida prestada
lo mas seguro es la muerte
yo nomas he de llevarme
lo que vivi con mi gente
no quiero flores ni azares
tampoco el cura de santo
solo una cruz de mezquite
que al cabo no es para tanto
les dejare mi fortuna
pa que la vayan gastando"
656,Crónicas de la Batalla part Calibre 50,Los Dos Carnales,"y de los pinos venía la orden
vivo o muerto queremos al hombre
el amigo tanto que pagaba
para que le salieran con mamadas
son las crónicas de la batalla
de repente se escuchan boludos
y aquel hombre sonrió no lo dudo
en sus posiciones militares
gritaban no entra ni sale nadie
cuernavaca perdía en las calles
ahí hay rifles quien quiera quedarse
y no hay bronca quien quiera entregarse
al final nomás hay dos opciones
y la cárcel no es para los hombres
y yo le voy a dar hasta donde tope
ta cabrón para que se rinda arturo
no lo sacan vivo le aseguro
no creo vaya a morir sin pelearse
subió tiro empezó a dispararles
como en la película de scarface
mis respetos para los marinos
ellos a lo suyo yo a lo mío
sé que la orden la dio un alto mando
al mismo que aquí le estoy marcando
por qué verga me está traicionando ? 
ya saben en qué paró la historia
una mal entre tantas victorias
la palabra hoy está muy escasa
me confié y aquí voy en la caja
para culiacán que es mi casa su casa"
657,Cual Adiós,Banda Clave Nueva,"cuál adiós
donde ni siquiera hubo afecto
ni respeto menos amor
yo solo soy la cuerda donde secas
tus sueños mojados
al calor del pecado
por eso cuál dolor
donde la pena tiene por morada
tu corazón sin mi corazón
después de tantas lágrimas lloradas
quedarme sin ti
es haber perdido nada
si piensas que sin ti voy a morir
hace tiempo que tú
ya no vives en mí
si piensas que me vas a ver doblado
para mi corazón
solo es un descalabro
la tempestad pasará
y al despertar solamente serás
una pringa de lluvia
por eso cuál dolor
hace tiempo que te fuiste
mi corazón te despidió
después de tantas lágrimas lloradas
quedarme sin ti
es haber perdido nada
si piensas que sin ti voy a morir
hace tiempo que tú
ya no vives en mí
si piensas que me vas a ver doblado
para mi corazón
solo es un descalabro
la tempestad pasará
y al despertar solamente serás
si piensas que sin ti voy a morir
hace tiempo que tú
ya no vives en mí
si piensas que me vas a ver doblado
para mi corazón
solo es un descalabro
la tempestad pasará
y al despertar solamente serás
una pringa de lluvia"
658,Cuando Aprendere,Intocables del Norte,"te pasas
criticandome mis errores
que yo no valgo nada
que no se nada de amores
te pasas
adivinindo lo que digo
hasta un niño se da cuenta
que nunca vas a estar conmigo
yo no se
que voi hacer
estoi en un dilema
y creo que me voi perder
cuando aprendere
que en el amor no se debe dar todo
cuando aprendere
si te lastiman de cualquier modo
cuando aprendere
a no entregar el corazon
a comprender
y ser pasiente en el amor
yo no se
que voi hacer
estoi en un dilema
y creo que me voi perder
cuando aprendere
que en el amor no se debe dar todo
cuando aprendere
si te lastiman de cualquier modo
cuando aprendere
a no entregar el corazon
a comprender
y ser pasiente en el amor"
659,Cuando Baja La Marea,Diana Reyes,"aire en esta linda tarde de verano 
tu recuerdo es una foto gris que las horas 
ban difuminando que dificil dibujar tus rasgos 
medio dia despues de partir 
aire si tus ojos eran higos negros 
si los dientes viejos de limon 
no recuerdo el largo de tus sejas 
nisiquiera puedo ablar apenas de otra cosa 
que no sea tu holor 
la mente cuando baja la marea 
por puro instinto de conservacion intento cauterisar cada 
huella que deja atras el paso del amor 
la mente cuando baja la marea 
buscando la esculptura del dolor activo un 
macanismo de defensa para 
que no se aoge el carazon 
bello con tu perfecto perfil tan libreo 
desalineado lleno de projectos hombros 
cargados y zapatos viejos 
la mente cuando baja la marea por puro instinto 
de conservacion intento cauterizar cada huello 
que deja atras el paso del amor 
la mente cuando baja la marea buscando la esculptura 
del dolor activo un mecanismo de defensa 
para que no se aoge el corazon 
aire me falta el aire en esta linda tarde 
de verano no logro describirte 
tu recuerdo es una foto gris apenas perfilada 
que las horas ban difuminandooh no 
aire intento dibujar 
mientras me espero casi ya no puedo 
por mucho que lo intento 
que dificil es reconoser 
con todo lo que eh amado 
que no me has dejado apenos huella 
aire ahora cuando baja la marea 
y el naufrajo ya es total que pena"
660,Cuando Empezaba a Quererte,Wences Romo,"porque
hasta ahora
se te ocurre
terminar
tuviste
demasiado tiempo
pa decirme
que solo
ibas
a jugar
no se
que te ganabas
me lo puedes
explicar
porque
hasta ahora
te dan
ganas
de partir
porque
no haberme
abandonado
antes
de que
no pudiera
estar
sin ti
dime
si era
difícil
o era
mucho
pedir
porque
no te apiadaste
un poquito
y me hubieras
dicho
cuando empezaba
a quererte
cuando mis labios
aún
no conocían
tus besos
cuando mis manos
no temblaban
por tu cuerpo
cuando tu amor
no estaba
dentro
de mi pecho
cuando empezaba
a quererte
y el corazón
no estaba
tan ilusionado
cuando podía
continuar
sin tus abrazos
porque
no me advertiste
a que estabas
jugando
cuando empezaba
a quererte
y no
ahora
que te amo
porque
no te apiadaste
un poquito
y me hubieras
dicho
cuando empezaba
a quererte
cuando mis labios
aún
no conocían
tus besos
cuando mis manos
no temblaban
por tu cuerpo
cuando tu amor
no estaba
dentro
de mi pecho
cuando empezaba
a quererte
y el corazón
no estaba
tan ilusionado
cuando podía
continuar
sin tus abrazos
porque
no me advertiste
a que estabas
jugando
cuando empezaba
a quererte
y no
ahora
que te amo"
661,Cuando Estabas Tu,Implakable,"semanas sin ti
se me a hecho como un siglo
tu recuerdo me persigue
no me deja estar tranquilo
las mañanas son amargas
ya no saben como antes
como cuando estabas tu
cada dia al despertarme
como hacer para olvidar
tantas cosas que vivimos
tantas risas compartidas
jugueteando como niños
que solo fuera un mal sueño
eso es lo que mas quisiera
que nunca te hubieras ido
y que conmigo estubieras
y se despierta el miedo en mi corazon
como dejar de soñar tu risa tu voz
llevo cargando en mi espalda
todo este dolor
como explicarle a mis labios que no regresaras
como decirle a mis manosque tu piel ya no esta
para hacerle mil caricias en la intimidad
como respiro ahora que no estas
como respiro ahora que no estas"
662,Cuando Fuimos Nada,Joss Favela,"fuimos eso que nunca se cuenta
eso que nunca se admite
pero que jamás se olvida
y es que todo era perfecto
entre nosotros
pero se nos ocurrió arreglar
lo que no estaba roto
fuimos eso que nunca se cuenta
eso que nunca se admite
pero que jamás se olvida
fuimos tal vez hasta demasiado
pero ni así me alcanzo
para tenerte a mi lado
fuimos algo más
que un simple antojo
pero el amor es raro
poco incierto y orgulloso
fuimos eso que ni nombre tiene
solamente dos amigos
que jugaron a quererse
lo tuvimos todo
cuando fuimos nada
y aunque nunca lo gritamos
el amor se nos notaba
pero decidimos intentarlo
nos moríamos porque el mundo
de lo nuestro se enterara
lo tuvimos todo
cuando fuimos nada
pero por querer ser todo
se nos escapó la magia
lo tuvimos todo
cuando fuimos nada
y aunque nunca lo gritamos
el amor se nos notaba
pero decidimos intentarlo
nos moríamos porque el mundo
de lo nuestro se enterara
lo tuvimos todo
cuando fuimos nada
pero por querer ser todo
se nos escapó la magia
lo tuvimos todo
cuando fuimos nada
pero por querer ser todo
ahora ya no somos nada"
663,Cuando La Vuelva a Ver,Contentos De Sinaloa,"cuando la vuelva a mirar
voy a decirle todo
todo lo que yo siento aqui en mi corazon
ayer no le dije nada
por que tuve temor
que no me hiciera caso
que no escuchara mi voz
cuando la vuelva a ver
cuando la vuelva a ver
sabra lo que la quiero
y si acepta mi amor no se arrepentira
por que le soy sincero
cuando la vuelva a ver
cuando la vuelva a ver
sabra lo que la quiero
si pone condicion voy aceptar
pues yo por ella estoy que muero
ayer no le dije nada
por que tuve temor
que no me hiciera caso
que no escuchara mi voz
cuando la vuelva a ver
cuando la vuelva a ver
sabra lo que la quiero
y si acepta mi amor no se arrepentira
por que le soy sincero
cuando la vuelva a ver
cuando la vuelva a ver
sabra lo que la quiero
si pone condicion voy aceptar
pues yo por ella estoy que muero"
664,Cuando Llegar,Gaby Spanic,"cuando a saudade llegar uno hombre hay
de piensar cuando o viento soprar tu
hay te piensar en mi cuando no estiver
mas aqui voy hay piensar en ti cuando
llegar yo no sei mas uno dia voy piensar
en usted soy tua todavia piensarei en ti
cuando llegar voy estais piensando en usted
es cuando llegar yo voy estar en tu corazion
pero no puedo mas hablar algunas corsas mas
te encuentro en alguno cielo dessa tierra
talvez en teu piensamentoscuando llegar
cuando llegar no sei ahora mas talvez llegarei
amanhana ou talvez llegarei luego no importa
cuando llegarcuando llegar no quiero te ver
tao triste entonce piense en mi cuando llegar
cuando llegarpiensarei siempre en ti cuando llegar
cuando llegarcuando llegar soy tu amor entonce
ja tu sabes cuando llegarcuando llegarvoy estais
siempre en tu piensamentos cuando llegarcuando llegarcuando llegar es uno motivo pra mi piensar en usted cuando llegarcuando llegarvoy estais siempre en tu corazion cuando llegarcuando llegarcuando llegarcuando llegar siempre estarei aqui piense siempre en mi cuando llegarcuando llegarcuando llegarcuando llegar"
